1.531400690292744, 23154.759138093057
1.6273794783275395, 20566.590352343184
1.750175463190839, 19983.006010779234
1.8646290623988906, 18394.21114966798
1.984319138934839, 16385.011638825858
2.11296888973963, 12821.28394060497
2.24998542558349, 9599.698673393119
2.36860712734478, 8423.867593778323
2.565859341071242, 5272.552859747767
2.732299187151136, 3653.793547121481
2.902459389949568, 2437.6601042859616
3.214000958562943, 946.4650998391386
3.404893722307032, 703.6705891929878
3.615570092440326, 421.37785018127187
3.741399616020895, 453.35845310777677
4.006005947891691, 186.5378374158767
4.188696762476155, 169.30392965419617
4.413677531230646, 84.48529083976891
4.651837423349572, 67.85610627896838
4.91305773028711, 30.957066867793106
5.159202164025705, 30.550322712787427
5.251998083758967, 17.806788922604404
5.537151289211184, 9.412261728232014
5.849180228199522, 8.418202928417925
5.980673961502303, 3.5383311676567466
6.2561277310538985, 1.9991494529750502
6.5569518410190994, 0.9897054915888245
6.911070783316941, 0.4462063305732519
7.122715941103033, 0.19734078370294492
7.435176108905271, 0.11286646236590994
7.848473101510787, 0.055621352854721307
8.177019063849656, 0.041616994092994
8.4976703510626, 0.01984869326896917
9.012302364986741, 0.010581622675102532
9.564909954302767, 0.004185537669331559
10.042047489912957, 0.002041091283058408
10.212470091145748, 0.0009914751570905547
10.84852712735695, 0.0008416235566416533
11.227056324118545, 0.0006495380143668873
11.820942684223066, 0.00030042473508455305
12.462515625094168, 0.00021944585610104614
13.405634828307978, 0.00009761857984212883
14.275472534009126, 0.00006322270073996605
15.02929739356649, 0.00004084197025804974
16.281884875992183, 0.000020308665534467254
17.16550626474922, 0.000015053422401871322
18.463134282601317, 0.000008937672949426563
19.78822914510283, 0.000005251153264878182
20.561673406036753, 0.00000400197412642599
21.69767867692583, 0.00000324038613468754
23.337331926988124, 0.000002116952428107108
24.850942934585582, 0.0000015160123277125511
26.462776240683695, 0.000001077453961577866
29.078587779224087, 6.50651156390015e-7
